BranchCode,ServiceCode,TicketPrefix,DefaultAvgServiceMinutes,EntryType,EnqueueSequence,CheckedIn,SlotActive,CallNextPriority,QueueLength,CrossLaneQueueLength,PeopleAheadCallNext,ActiveCounters,ListeningCounters,HourOfDay,DayOfWeek,IsPeakHour,WaitingMinutes
0,NW,N,1.866,0,30,0,0,1,1,1,1,6,6,9,1,1,3.8333
0,PS,P,3.063,0,344,0,0,1,7,7,7,5,5,11,1,1,4.5667
101012,DEPOSIT,A,6.0,1,8,1,0,1,4,22,9,5,3,15,1,1,53.31
101045,REMITTANCE,K,10.0,0,6,1,0,1,2,15,1,3,1,14,1,1,13.97
0,PS,P,3.063,0,632,0,0,1,0,0,0,3,3,14,1,1,0.0
0,PS,P,3.063,0,755,0,0,1,2,2,2,6,6,16,1,1,0.3
101078,REMITTANCE,K,10.0,1,2,1,0,1,3,8,3,2,1,12,5,0,32.09
101012,REMITTANCE,K,10.0,0,4,1,0,1,3,13,4,3,1,12,3,0,47.04
0,NE,N,4.556,0,25,0,0,1,0,0,0,7,7,10,3,1,2.4
0,TT,T,1.906,0,24,0,0,1,5,5,5,7,7,13,1,0,0.0
101012,LOAN,B,30.0,1,4,1,0,1,4,13,4,2,1,11,5,1,87.69
0,PS,P,3.063,0,371,0,0,1,4,4,4,6,6,12,3,0,4.7833
0,PS,P,3.063,0,488,0,0,1,0,0,0,7,7,12,1,0,0.0
0,NE,N,4.556,0,15,0,0,1,3,3,3,6,6,9,0,1,1.7333
101033,ATM_CDM,F,8.0,1,5,1,0,1,4,10,7,2,1,16,5,1,56.16
101012,LOAN,B,30.0,1,4,1,0,1,1,12,2,2,2,15,3,1,15.35
0,PS,P,3.063,0,421,0,0,1,2,2,2,6,6,12,3,0,0.9
0,PS,P,3.063,0,35,0,0,1,0,0,0,2,2,7,1,0,0.25
101012,CUST_SVC,E,10.0,1,4,1,0,1,4,24,1,4,1,10,5,1,11.75
0,NE,N,4.556,0,124,0,0,1,0,0,0,3,3,17,0,0,0.0
0,PS,P,3.063,0,1147,0,0,1,3,3,3,2,2,23,1,0,0.6833
0,PS,P,3.063,0,428,0,0,1,0,0,0,6,6,12,2,0,0.0
101056,DEPOSIT,A,6.0,0,1,1,0,1,2,22,7,6,3,14,2,1,36.73
0,PS,P,3.063,0,1147,0,0,1,0,0,0,2,2,19,6,0,0.0
0,PS,P,3.063,0,1060,0,0,1,0,0,0,3,3,20,1,0,0.0
0,PS,P,3.063,0,809,0,0,1,7,7,7,7,7,16,6,1,1.9667
101056,FIXED_DEP,G,15.0,0,6,1,1,0,3,9,2,2,1,16,2,1,45.93
101012,ACC_OPEN,D,25.0,1,9,1,0,1,6,17,5,4,1,9,4,1,90.0
0,PS,P,3.063,0,1321,0,0,1,0,0,0,4,4,21,2,0,4.2
0,PS,P,3.063,0,502,0,0,1,3,3,3,3,3,13,2,0,1.0833
101012,CREDIT_CARD,C,12.0,0,6,1,0,1,5,35,16,5,2,14,3,1,90.0
101078,CREDIT_CARD,C,12.0,1,5,1,0,1,4,22,5,6,2,10,4,1,37.51
101056,CUST_SVC,E,10.0,1,6,1,0,1,2,12,1,3,1,16,4,1,11.45
101078,CREDIT_CARD,C,12.0,0,5,1,0,1,2,21,4,4,1,15,2,1,72.48
0,PS,P,3.063,0,1076,0,0,1,0,0,0,3,3,19,2,0,0.0
101078,ONLINE_SUP,J,12.0,1,2,1,0,1,2,10,1,3,1,13,1,0,3.87
101078,CREDIT_CARD,C,12.0,1,2,1,0,1,1,11,1,4,2,9,2,1,8.57
0,NE,N,4.556,0,73,0,0,1,2,2,2,6,6,11,6,1,0.6167
101012,CUST_SVC,E,10.0,0,5,1,0,1,6,18,4,4,2,10,2,1,36.29
0,PS,P,3.063,0,1032,0,0,1,0,0,0,2,2,17,6,0,0.0
0,PS,P,3.063,0,806,0,0,1,1,1,1,4,4,22,3,0,0.5
101045,ATM_CDM,F,8.0,0,4,1,0,1,3,10,4,4,1,11,3,1,38.01
0,NW,N,1.866,0,71,0,0,1,1,1,1,5,5,13,3,0,0.05
0,PS,P,3.063,0,1078,0,0,1,0,0,0,5,5,20,1,0,0.0
0,PS,P,3.063,0,647,0,0,1,8,8,8,8,8,15,3,1,4.8167
101045,CREDIT_CARD,C,12.0,1,3,1,0,1,6,18,9,4,1,9,1,1,90.0
0,NW,N,1.866,0,23,0,0,1,0,0,0,3,3,8,0,0,2.75
101033,FIXED_DEP,G,15.0,1,5,1,0,1,5,15,5,5,1,11,4,1,90.0
101056,CUST_SVC,E,10.0,1,5,1,0,1,9,18,4,3,1,10,1,1,90.0
0,PS,P,3.063,0,968,0,0,1,1,1,1,5,5,20,6,0,0.4
0,PS,P,3.063,0,337,0,0,1,2,2,2,7,7,11,6,1,3.0833
101045,ATM_CDM,F,8.0,0,4,1,0,1,1,9,0,5,1,12,5,0,0.08
0,PS,P,3.063,0,624,0,0,1,1,1,1,5,5,12,3,0,0.4333
101033,LOAN,B,30.0,1,10,1,0,1,8,17,3,4,2,10,2,1,29.36
101056,ATM_CDM,F,8.0,1,6,1,0,1,2,5,1,2,1,13,3,0,9.35
0,PS,P,3.063,0,1350,0,0,1,0,0,0,5,5,20,3,0,0.0
101012,CUST_SVC,E,10.0,0,2,1,0,1,6,31,4,5,2,15,2,1,27.6
0,NW,N,1.866,0,251,0,0,1,0,0,0,2,2,18,3,0,2.1167
101056,CREDIT_CARD,C,12.0,0,1,1,1,0,2,11,0,3,1,9,3,1,0.0
101078,REMITTANCE,K,10.0,1,6,1,0,1,4,16,2,4,1,11,2,1,17.41
0,PS,P,3.063,0,1154,0,0,1,0,0,0,2,2,20,3,0,0.0
0,IN,I,6.846,0,69,0,0,1,0,0,0,3,3,14,0,1,0.0
0,PS,P,3.063,0,268,0,0,1,2,2,2,7,7,10,0,1,1.2333
0,PS,P,3.063,0,93,0,0,1,0,0,0,4,4,8,0,0,0.0
0,NE,N,4.556,0,108,0,0,1,7,7,7,8,8,15,0,1,4.15
101045,REMITTANCE,K,10.0,1,5,1,0,1,1,13,2,4,1,14,2,1,16.37
0,TT,T,1.906,0,20,0,0,1,0,0,0,7,7,12,6,0,0.0
0,NE,N,4.556,0,137,0,0,1,11,11,10,5,5,15,2,1,3.9
0,NE,N,4.556,0,81,0,0,1,3,3,3,5,5,13,6,0,2.5333
101033,FIXED_DEP,G,15.0,1,9,1,0,1,6,19,5,4,1,9,2,1,86.19
101033,CUST_SVC,E,10.0,0,3,1,0,1,2,20,3,4,1,16,4,1,18.57
101078,ONLINE_SUP,J,12.0,1,4,1,0,1,1,8,1,3,1,16,2,1,25.91
101045,BIZ_BANK,I,18.0,0,8,0,0,1,5,11,2,3,1,14,5,1,16.91
0,NW,N,1.866,0,45,0,0,1,0,0,0,7,7,9,3,1,0.6167
0,PS,P,3.063,0,685,0,0,1,3,3,3,7,7,15,3,1,4.8333
101056,BIZ_BANK,I,18.0,1,7,1,0,1,3,23,3,5,1,10,3,1,44.44
0,PS,P,3.063,0,258,0,0,1,0,0,0,2,2,11,0,1,0.0
0,PS,P,3.063,0,516,0,0,1,0,0,0,4,4,17,3,0,0.0
101012,LOAN,B,30.0,1,5,1,0,1,1,5,1,4,2,16,3,1,7.88
0,NW,N,1.866,0,227,0,0,1,0,0,0,3,3,21,3,0,0.0
0,PS,P,3.063,0,536,0,0,1,0,0,0,8,8,12,0,0,0.0
0,PS,P,3.063,0,1319,0,0,1,0,0,0,3,3,20,6,0,0.1667
0,PS,P,3.063,0,725,0,0,1,0,0,0,1,1,19,6,0,0.0
0,IN,I,6.846,0,13,0,0,1,0,0,0,7,7,16,6,1,0.0
0,NW,N,1.866,0,69,0,0,1,4,4,4,8,8,10,3,1,4.95
101056,FIXED_DEP,G,15.0,1,5,1,0,1,1,16,1,4,1,11,4,1,15.06
101045,ONLINE_SUP,J,12.0,1,7,1,0,1,3,15,4,4,1,15,4,1,51.42
0,PS,P,3.063,0,631,0,0,1,4,4,4,7,7,15,2,1,2.7167
0,PS,P,3.063,0,336,0,0,1,1,1,1,7,7,13,3,0,0.0
0,PS,P,3.063,0,578,0,0,1,3,3,3,8,8,13,6,0,3.2167
0,PS,P,3.063,0,1278,0,0,1,0,0,0,5,5,19,6,0,0.35
101033,ACC_OPEN,D,25.0,1,6,1,0,1,2,12,4,4,1,10,1,1,34.32
0,PS,P,3.063,0,632,0,0,1,0,0,0,3,3,16,1,1,0.0
0,PS,P,3.063,0,974,0,0,1,0,0,0,5,5,22,0,0,0.0
101045,ATM_CDM,F,8.0,1,1,1,0,1,5,8,3,2,1,16,5,1,24.13
0,PS,P,3.063,0,941,0,0,1,1,1,1,4,4,18,0,0,3.8167
0,NW,N,1.866,0,56,0,0,1,0,0,0,6,6,10,0,1,2.5333
0,PS,P,3.063,0,223,0,0,1,0,0,0,7,7,9,2,1,0.0
101078,ACC_OPEN,D,25.0,1,4,1,0,1,1,12,2,5,1,15,3,1,42.96
0,NW,N,1.866,0,114,0,0,1,3,3,3,3,3,22,0,0,4.2833
0,NE,N,4.556,0,89,0,0,1,0,0,0,1,1,22,3,0,0.0
0,PS,P,3.063,0,181,0,0,1,3,3,3,7,7,9,1,1,0.0
101056,WITHDRAW,A,5.0,1,1,1,0,1,1,6,1,2,1,15,2,1,6.6
0,NW,N,1.866,0,154,0,0,1,0,0,0,2,2,17,1,0,0.75
0,PS,P,3.063,0,165,0,0,1,0,0,0,3,3,9,1,1,0.0
0,PS,P,3.063,0,881,0,0,1,0,0,0,4,4,21,3,0,0.0
0,PS,P,3.063,0,678,0,0,1,4,4,4,3,3,17,0,0,4.25
0,PS,P,3.063,0,983,0,0,1,4,4,4,1,1,17,6,0,0.1
0,PS,P,3.063,0,721,0,0,1,0,0,0,3,3,16,6,1,2.2167
101045,CREDIT_CARD,C,12.0,0,4,1,0,1,1,7,1,2,1,16,1,1,17.31
0,PS,P,3.063,0,681,0,0,1,0,0,0,4,4,15,6,1,0.0
0,PS,P,3.063,0,527,0,0,1,0,0,0,5,5,15,6,1,0.0
0,PS,P,3.063,0,1050,0,0,1,0,0,0,4,4,22,0,0,0.0
101033,DEPOSIT,A,6.0,0,3,1,1,0,3,25,2,3,2,15,1,1,9.46
0,NE,N,4.556,0,12,0,0,1,2,2,2,6,6,9,6,1,0.0
101078,WITHDRAW,A,5.0,1,7,1,0,1,6,19,7,3,1,15,5,1,53.58
0,PS,P,3.063,0,335,0,0,1,5,5,5,8,8,10,2,1,1.2167
0,PS,P,3.063,0,726,0,0,1,1,1,1,8,8,15,6,1,0.0
101012,CUST_SVC,E,10.0,1,1,1,0,1,6,24,7,4,2,14,2,1,75.61
0,NW,N,1.866,0,60,0,0,1,0,0,0,5,5,12,6,0,0.0
0,TT,T,1.906,0,50,0,0,1,0,0,0,3,3,17,6,0,0.0
101012,LOAN,B,30.0,1,2,1,0,1,3,11,2,2,1,9,2,1,13.22
0,PS,P,3.063,0,131,0,0,1,0,0,0,4,4,8,6,0,0.0
0,PS,P,3.063,0,436,0,0,1,0,0,0,5,5,12,0,0,0.0
0,IN,I,6.846,0,5,0,0,1,0,0,0,4,4,8,3,0,0.0
0,PS,P,3.063,0,615,0,0,1,1,1,1,3,3,17,1,0,0.0
0,NW,N,1.866,0,48,0,0,1,0,0,0,10,10,10,2,1,0.8833
101045,CUST_SVC,E,10.0,1,2,1,0,1,4,16,4,5,1,9,4,1,42.92
101056,FIXED_DEP,G,15.0,0,1,0,0,1,3,18,6,5,1,10,4,1,90.0
0,NE,N,4.556,0,85,0,0,1,1,1,1,8,8,15,1,1,1.4
0,PS,P,3.063,0,94,0,0,1,0,0,0,2,2,21,5,0,0.0
101012,ACC_OPEN,D,25.0,1,7,1,0,1,6,28,4,3,1,11,1,1,89.88
101045,ACC_OPEN,D,25.0,1,3,1,0,1,5,14,3,3,1,14,1,1,27.2
101056,BIZ_BANK,I,18.0,1,9,1,0,1,7,12,2,4,1,11,5,1,62.19
101045,BIZ_BANK,I,18.0,1,2,1,0,1,1,20,5,4,1,9,1,1,68.18
0,PS,P,3.063,0,220,0,0,1,1,1,1,6,6,10,4,1,0.0
0,PS,P,3.063,0,370,0,0,1,2,2,2,6,6,12,6,0,1.5333
0,IN,I,6.846,0,63,0,0,1,1,1,1,10,10,15,0,1,2.1167
101012,DEPOSIT,A,6.0,1,8,1,0,1,5,24,3,4,2,11,5,1,29.33
0,PS,P,3.063,0,746,0,0,1,0,0,0,2,2,19,0,0,0.0
101078,ACC_OPEN,D,25.0,1,3,1,0,1,2,8,3,2,1,12,5,0,47.81
0,NW,N,1.866,0,143,0,0,1,0,0,0,5,5,16,3,1,0.0
101033,DEPOSIT,A,6.0,0,2,1,0,1,1,5,0,2,1,13,5,0,0.0
0,PS,P,3.063,0,579,0,0,1,0,0,0,5,5,13,0,0,0.0
0,PS,P,3.063,0,679,0,0,1,0,0,0,6,6,16,2,1,0.0
0,NW,N,1.866,0,41,0,0,1,1,1,1,6,6,10,4,1,0.0
101045,ATM_CDM,F,8.0,1,5,1,0,1,3,15,5,5,1,9,5,1,45.43
0,PS,P,3.063,0,578,0,0,1,2,2,2,5,5,18,1,0,0.1333
101078,ATM_CDM,F,8.0,0,1,1,1,0,1,6,1,3,1,12,5,0,1.05
0,PS,P,3.063,0,160,0,0,1,0,0,0,5,5,8,0,0,0.5167
0,PS,P,3.063,0,26,0,0,1,0,0,0,1,1,7,3,0,0.0
0,PS,P,3.063,0,84,0,0,1,1,1,1,1,1,7,2,0,2.6
0,PS,P,3.063,0,219,0,0,1,2,2,2,5,5,10,4,1,1.9667
0,PS,P,3.063,0,636,0,0,1,1,1,1,7,7,14,2,1,0.0
101078,ATM_CDM,F,8.0,1,2,1,0,1,6,29,6,6,1,9,1,1,46.15
0,NW,N,1.866,0,83,0,0,1,0,0,0,7,7,12,0,0,0.0
101045,CREDIT_CARD,C,12.0,1,4,1,0,1,6,16,4,6,2,14,5,1,29.85
101056,CREDIT_CARD,C,12.0,1,7,1,0,1,8,9,0,3,1,10,2,1,0.0
101056,ATM_CDM,F,8.0,0,3,1,1,0,6,41,2,5,1,10,1,1,14.74
0,PS,P,3.063,0,867,0,0,1,1,1,1,6,6,15,6,1,0.4167
101033,FIXED_DEP,G,15.0,1,4,1,0,1,1,5,2,2,1,13,4,0,48.26
0,PS,P,3.063,0,455,0,0,1,0,0,0,7,7,12,6,0,0.2
0,NW,N,1.866,0,42,0,0,1,2,2,2,6,6,9,4,1,5.15
101056,INSURANCE,H,20.0,1,5,1,0,1,4,21,1,4,1,10,5,1,16.94
0,PS,P,3.063,0,1077,0,0,1,2,2,2,5,5,22,1,0,1.1
0,PS,P,3.063,0,988,0,0,1,0,0,0,1,1,19,1,0,0.0
0,PS,P,3.063,0,1100,0,0,1,1,1,1,5,5,22,3,0,0.2667
0,PS,P,3.063,0,992,0,0,1,0,0,0,3,3,22,0,0,0.5667
101033,CUST_SVC,E,10.0,1,6,1,0,1,5,7,2,2,1,15,2,1,35.02
101045,CUST_SVC,E,10.0,1,2,1,0,1,3,11,2,2,1,15,5,1,28.28
101045,REMITTANCE,K,10.0,0,2,1,1,0,2,4,1,2,1,13,1,0,13.42
101033,FIXED_DEP,G,15.0,0,3,1,0,1,1,28,2,6,1,10,3,1,47.53
101078,CUST_SVC,E,10.0,0,7,0,0,1,4,5,1,2,1,13,4,0,11.07
101012,ACC_OPEN,D,25.0,1,4,1,0,1,9,12,1,3,1,10,5,1,4.15
0,PS,P,3.063,0,936,0,0,1,3,3,3,3,3,22,6,0,0.6833
101033,DEPOSIT,A,6.0,1,10,1,0,1,7,13,9,3,2,11,4,1,33.94
0,PS,P,3.063,0,1194,0,0,1,0,0,0,4,4,22,2,0,0.0
101078,CUST_SVC,E,10.0,1,4,1,0,1,2,5,5,2,2,13,2,0,15.04
101033,REMITTANCE,K,10.0,0,5,1,0,1,2,14,1,6,1,9,1,1,13.83
0,PS,P,3.063,0,801,0,0,1,2,2,2,5,5,20,3,0,0.0
101012,ATM_CDM,F,8.0,0,5,1,0,1,2,12,4,5,1,13,3,0,51.81
101056,DEPOSIT,A,6.0,1,3,1,0,1,3,20,5,5,3,11,4,1,12.95
0,PS,P,3.063,0,342,0,0,1,2,2,2,5,5,11,0,1,0.3167
101012,DEPOSIT,A,6.0,1,2,1,0,1,2,21,4,5,3,9,2,1,10.42
101078,ONLINE_SUP,J,12.0,0,6,1,0,1,2,22,1,5,1,14,2,1,10.32
0,PS,P,3.063,0,517,0,0,1,8,8,8,4,4,13,1,0,2.3667
0,PS,P,3.063,0,167,0,0,1,0,0,0,10,10,9,1,1,0.0
0,PS,P,3.063,0,1165,0,0,1,4,4,4,5,5,16,0,1,0.4333
0,PS,P,3.063,0,162,0,0,1,0,0,0,7,7,9,6,1,0.0
0,NW,N,1.866,0,144,0,0,1,1,1,1,7,7,18,2,0,0.95
101045,CUST_SVC,E,10.0,1,5,1,0,1,4,9,3,2,1,16,3,1,57.09
0,PS,P,3.063,0,523,0,0,1,0,0,0,5,5,14,3,1,0.0
0,PS,P,3.063,0,548,0,0,1,2,2,2,5,5,14,6,1,5.25
0,NW,N,1.866,0,84,0,0,1,5,5,5,6,6,14,3,1,3.7167
0,PS,P,3.063,0,130,0,0,1,0,0,0,5,5,9,6,1,0.0
0,PS,P,3.063,0,138,0,0,1,1,1,1,3,3,20,5,0,0.0
0,PS,P,3.063,0,623,0,0,1,0,0,0,6,6,15,0,1,0.0
0,PS,P,3.063,0,380,0,0,1,3,3,3,6,6,11,6,1,0.9667
101056,REMITTANCE,K,10.0,1,7,1,0,1,5,24,3,4,1,14,3,1,47.65
101078,ONLINE_SUP,J,12.0,1,6,1,0,1,4,10,7,2,1,11,5,1,90.0
101012,WITHDRAW,A,5.0,1,8,1,0,1,9,22,2,5,3,11,4,1,9.57
101078,ATM_CDM,F,8.0,0,2,1,0,1,5,12,3,3,1,13,1,0,23.51
0,PS,P,3.063,0,407,0,0,1,6,6,6,10,10,9,3,1,2.1667
101012,BIZ_BANK,I,18.0,0,1,1,1,0,8,22,4,4,1,15,5,1,41.04
0,PS,P,3.063,0,309,0,0,1,2,2,2,9,9,10,0,1,2.8833
0,NW,N,1.866,0,82,0,0,1,2,2,2,9,9,11,3,1,0.6167
0,NW,N,1.866,0,121,0,0,1,1,1,1,3,3,16,0,1,2.4667
101012,DEPOSIT,A,6.0,1,12,1,0,1,8,33,8,5,2,14,5,1,39.54
0,PS,P,3.063,0,183,0,0,1,0,0,0,10,10,9,6,1,0.0
0,PS,P,3.063,0,912,0,0,1,1,1,1,3,3,18,2,0,0.7833
101056,FIXED_DEP,G,15.0,1,4,1,0,1,7,12,1,5,1,10,2,1,11.9
0,PS,P,3.063,0,684,0,0,1,1,1,1,6,6,14,2,1,2.5
101056,CREDIT_CARD,C,12.0,0,4,1,0,1,1,12,1,5,1,15,3,1,13.68
0,PS,P,3.063,0,436,0,0,1,5,5,5,8,8,13,2,0,1.3667
0,PS,P,3.063,0,93,0,0,1,2,2,2,5,5,7,6,0,0.0
0,PS,P,3.063,0,545,0,0,1,3,3,3,5,5,13,0,0,0.25
0,PS,P,3.063,0,107,0,0,1,0,0,0,2,2,9,2,1,0.0
0,NE,N,4.556,0,70,0,0,1,10,10,10,5,5,11,0,1,1.85
101045,DEPOSIT,A,6.0,1,5,1,0,1,3,8,4,3,2,9,2,1,13.19
101012,CUST_SVC,E,10.0,1,3,1,0,1,5,10,3,2,1,16,1,1,22.66
101033,CUST_SVC,E,10.0,1,6,1,0,1,2,10,1,2,1,16,1,1,9.75
0,PS,P,3.063,0,530,0,0,1,1,1,1,6,6,13,0,0,0.15
0,TT,T,1.906,0,7,0,0,1,5,5,4,3,3,11,0,1,0.0
101045,ATM_CDM,F,8.0,1,2,1,0,1,1,13,1,3,1,11,3,1,9.39
0,PS,P,3.063,0,891,0,0,1,0,0,0,2,2,18,6,0,0.0
0,PS,P,3.063,0,142,0,0,1,0,0,0,7,7,9,2,1,0.0
0,PS,P,3.063,0,326,0,0,1,6,6,5,9,9,10,6,1,1.7333
0,PS,P,3.063,0,226,0,0,1,3,3,3,4,4,9,2,1,0.6
101045,FIXED_DEP,G,15.0,0,2,1,0,1,6,22,8,5,1,9,2,1,90.0
101045,CUST_SVC,E,10.0,0,3,1,1,0,1,14,0,4,2,15,3,1,0.93
0,NE,N,4.556,0,9,0,0,1,3,3,3,3,3,22,5,0,1.4167
101056,LOAN,B,30.0,1,4,1,0,1,1,9,2,3,1,13,2,0,25.12
101033,ATM_CDM,F,8.0,1,4,1,0,1,2,18,4,3,1,9,1,1,81.08
0,PS,P,3.063,0,619,0,0,1,0,0,0,8,8,11,3,1,0.6667
101078,ATM_CDM,F,8.0,1,3,1,0,1,3,9,1,3,1,13,1,0,10.0
0,PS,P,3.063,0,1072,0,0,1,0,0,0,3,3,20,1,0,0.2333
0,PS,P,3.063,0,125,0,0,1,0,0,0,5,5,9,6,1,0.0
0,PS,P,3.063,0,467,0,0,1,4,4,4,7,7,13,2,0,1.2667
101078,DEPOSIT,A,6.0,1,1,1,0,1,7,34,2,4,1,10,1,1,15.23
0,PS,P,3.063,0,1057,0,0,1,2,2,2,2,2,22,6,0,0.6
0,NE,N,4.556,0,21,0,0,1,1,1,1,6,6,9,3,1,0.2833
101056,BIZ_BANK,I,18.0,1,2,1,0,1,2,8,1,3,1,16,3,1,20.72
101056,CUST_SVC,E,10.0,1,5,1,0,1,3,21,7,5,2,14,5,1,59.03
101045,CREDIT_CARD,C,12.0,0,3,1,0,1,4,11,7,3,1,16,3,1,84.06
101078,DEPOSIT,A,6.0,0,3,1,1,0,3,22,1,5,2,14,1,1,3.7
0,PS,P,3.063,0,858,0,0,1,0,0,0,11,11,13,6,0,0.0
101045,CREDIT_CARD,C,12.0,1,2,1,0,1,1,4,2,2,1,12,5,0,20.56
0,NW,N,1.866,0,25,0,0,1,0,0,0,3,3,8,3,0,0.0
0,PS,P,3.063,0,52,0,0,1,0,0,0,2,2,7,4,0,0.0
101012,ATM_CDM,F,8.0,0,2,1,0,1,4,34,1,5,1,10,1,1,7.84
101012,ATM_CDM,F,8.0,0,7,1,0,1,4,22,3,4,1,10,4,1,21.48
0,PS,P,3.063,0,1155,0,0,1,2,2,2,9,9,16,3,1,1.0
0,PS,P,3.063,0,662,0,0,1,0,0,0,2,2,23,3,0,0.0
101012,CREDIT_CARD,C,12.0,1,3,1,0,1,5,25,14,2,1,10,5,1,90.0
0,PS,P,3.063,0,639,0,0,1,1,1,1,3,3,17,0,0,3.5667
0,PS,P,3.063,0,1275,0,0,1,0,0,0,5,5,21,3,0,0.0
101078,ONLINE_SUP,J,12.0,0,3,0,0,1,7,7,2,3,1,11,1,1,12.47
0,PS,P,3.063,0,116,0,0,1,0,0,0,5,5,7,0,0,0.3667
0,PS,P,3.063,0,61,0,0,1,0,0,0,2,2,8,1,0,0.0
101045,CREDIT_CARD,C,12.0,1,4,1,0,1,1,18,1,5,1,16,2,1,11.44
101078,FIXED_DEP,G,15.0,0,1,1,1,0,2,17,3,4,1,10,3,1,78.55
0,PS,P,3.063,0,268,0,0,1,0,0,0,3,3,7,0,0,0.0
101045,BIZ_BANK,I,18.0,1,5,1,0,1,1,5,1,2,1,13,4,0,9.72
0,PS,P,3.063,0,366,0,0,1,3,3,3,4,4,11,1,1,0.2833
0,PS,P,3.063,0,424,0,0,1,2,2,1,6,6,13,1,0,3.1667
101033,CREDIT_CARD,C,12.0,1,4,1,0,1,3,9,3,2,1,16,3,1,66.36
101078,FIXED_DEP,G,15.0,0,4,1,0,1,3,14,6,3,1,10,3,1,90.0
0,PS,P,3.063,0,177,0,0,1,4,4,4,3,3,9,6,1,1.5
0,NW,N,1.866,0,226,0,0,1,5,5,5,4,4,17,1,0,6.5833
0,PS,P,3.063,0,997,0,0,1,2,2,2,2,2,19,2,0,0.2
0,PS,P,3.063,0,1091,0,0,1,3,3,3,5,5,21,0,0,3.3
0,PS,P,3.063,0,864,0,0,1,0,0,0,2,2,19,1,0,0.0
101012,ATM_CDM,F,8.0,1,6,1,0,1,8,16,4,3,1,16,1,1,90.0
0,PS,P,3.063,0,36,0,0,1,0,0,0,1,1,7,4,0,0.0
0,PS,P,3.063,0,675,0,0,1,0,0,0,7,7,14,3,1,0.3333
0,NE,N,4.556,0,26,0,0,1,0,0,0,5,5,9,3,1,0.0
0,IN,I,6.846,0,37,0,0,1,6,6,6,8,8,12,2,0,0.0
0,PS,P,3.063,0,1079,0,0,1,0,0,0,4,4,20,6,0,0.0
101012,ACC_OPEN,D,25.0,1,7,1,0,1,4,37,5,4,1,10,1,1,90.0
0,PS,P,3.063,0,1104,0,0,1,0,0,0,7,7,17,1,0,0.0
0,PS,P,3.063,0,385,0,0,1,0,0,0,5,5,9,1,1,1.65
0,PS,P,3.063,0,378,0,0,1,3,3,3,7,7,10,1,1,0.4
0,NE,N,4.556,0,98,0,0,1,0,0,0,3,3,20,3,0,0.0
0,PS,P,3.063,0,152,0,0,1,0,0,0,6,6,9,6,1,0.0
0,IN,I,6.846,0,17,0,0,1,3,3,3,5,5,9,4,1,0.0
101078,ATM_CDM,F,8.0,1,5,1,0,1,7,26,3,6,1,14,4,1,23.21
0,NE,N,4.556,0,116,0,0,1,0,0,0,5,5,18,2,0,0.0
101033,CUST_SVC,E,10.0,1,3,1,0,1,1,12,0,3,1,15,2,1,0.33
0,PS,P,3.063,0,695,0,0,1,1,1,1,5,5,14,3,1,0.5167
101045,ACC_OPEN,D,25.0,1,6,1,0,1,4,8,4,3,1,15,2,1,90.0
0,PS,P,3.063,0,162,0,0,1,2,2,2,3,3,10,4,1,0.0
101045,BIZ_BANK,I,18.0,1,2,1,0,1,5,13,10,2,1,10,4,1,90.0
0,PS,P,3.063,0,753,0,0,1,0,0,0,2,2,20,3,0,0.0
101078,ONLINE_SUP,J,12.0,0,1,1,1,0,2,16,4,3,1,14,2,1,74.99
101033,WITHDRAW,A,5.0,1,1,1,0,1,2,12,1,2,1,16,1,1,9.48
0,NW,N,1.866,0,67,0,0,1,0,0,0,2,2,10,4,1,0.0
101045,CUST_SVC,E,10.0,1,1,1,0,1,2,13,1,4,1,15,3,1,15.87
0,PS,P,3.063,0,651,0,0,1,2,2,2,9,9,13,6,0,1.6667
0,PS,P,3.063,0,133,0,0,1,0,0,0,5,5,8,6,0,0.0
101056,CREDIT_CARD,C,12.0,0,6,1,0,1,2,20,7,4,2,10,1,1,73.1
0,NW,N,1.866,0,51,0,0,1,1,1,0,8,8,9,6,1,0.0
101056,CREDIT_CARD,C,12.0,1,6,1,0,1,4,14,8,4,2,10,3,1,54.86
101045,CREDIT_CARD,C,12.0,1,6,1,0,1,2,23,4,6,2,10,1,1,47.1
0,PS,P,3.063,0,471,0,0,1,0,0,0,4,4,13,6,0,0.0
0,IN,I,6.846,0,169,0,0,1,0,0,0,3,3,20,6,0,0.45
0,IN,I,6.846,0,38,0,0,1,0,0,0,4,4,13,3,0,0.0
101078,CREDIT_CARD,C,12.0,1,4,1,0,1,1,11,1,4,1,14,4,1,16.32
101056,BIZ_BANK,I,18.0,1,1,1,0,1,6,29,4,6,1,10,1,1,61.33
0,NW,N,1.866,0,51,0,0,1,0,0,0,7,7,10,3,1,0.0
0,PS,P,3.063,0,1379,0,0,1,0,0,0,4,4,20,6,0,1.1
101078,LOAN,B,30.0,1,2,1,0,1,2,21,1,4,1,15,2,1,12.97
0,PS,P,3.063,0,77,0,0,1,0,0,0,2,2,20,5,0,0.0
101012,BIZ_BANK,I,18.0,0,3,1,1,0,2,3,1,2,1,12,2,0,17.32
101012,ACC_OPEN,D,25.0,1,3,1,0,1,1,12,2,3,1,11,4,1,67.02
0,NW,N,1.866,0,55,0,0,1,0,0,0,2,2,9,6,1,0.0
