BranchCode,ServiceCode,TicketPrefix,DefaultAvgServiceMinutes,EntryType,EnqueueSequence,CheckedIn,SlotActive,CallNextPriority,QueueLength,CrossLaneQueueLength,PeopleAheadCallNext,ActiveCounters,ListeningCounters,HourOfDay,DayOfWeek,IsPeakHour,WaitingMinutes
101056,ATM_CDM,F,8,1,3,1,0,1,2,16,2,6,1,11,2,1,16.7
101012,LOAN,B,30,1,1,1,0,1,1,5,0,2,1,12,4,0,0.16
101078,BIZ_BANK,I,18,0,5,1,0,1,4,6,1,3,1,15,4,1,6.32
101045,ONLINE_SUP,J,12,1,1,1,0,1,1,16,1,5,1,15,2,1,8.74
101078,ACC_OPEN,D,25,0,6,1,0,1,8,4,1,3,1,10,1,1,8.89
101012,DEPOSIT,A,6,1,8,1,0,1,4,29,7,4,2,11,5,1,35.26
101012,REMITTANCE,K,10,0,1,1,0,1,10,32,13,4,1,10,1,1,90.0
101012,CUST_SVC,E,10,1,4,1,0,1,3,8,4,3,2,12,1,0,22.31
101033,CUST_SVC,E,10,0,5,1,0,1,2,22,8,5,2,9,5,1,75.19
101045,ONLINE_SUP,J,12,1,6,1,0,1,2,33,1,5,1,15,3,1,21.16
101012,REMITTANCE,K,10,1,3,1,0,1,1,34,0,6,1,15,1,1,1.61
101078,ACC_OPEN,D,25,1,2,1,0,1,2,15,2,4,1,14,4,1,45.97
101045,WITHDRAW,A,5,1,3,1,0,1,3,4,3,3,2,13,3,0,13.03
101033,DEPOSIT,A,6,1,5,1,0,1,2,5,2,2,1,13,5,0,10.52
101033,ONLINE_SUP,J,12,0,5,1,0,1,4,25,10,5,1,10,2,1,90.0
101012,DEPOSIT,A,6,1,7,1,0,1,3,22,4,4,1,11,2,1,81.03
101033,ONLINE_SUP,J,12,1,2,1,0,1,3,15,3,4,1,14,3,1,29.35
101078,WITHDRAW,A,5,1,8,1,0,1,5,11,10,3,2,11,1,1,39.66
101045,BIZ_BANK,I,18,1,4,1,0,1,2,18,3,4,1,14,1,1,54.5
101033,CREDIT_CARD,C,12,1,3,1,0,1,1,6,0,3,2,13,2,0,0.17
101056,ACC_OPEN,D,25,1,6,1,0,1,3,22,0,5,1,14,3,1,0.93
101056,DEPOSIT,A,6,0,2,1,0,1,3,8,1,3,1,16,2,1,6.05
101078,WITHDRAW,A,5,1,3,1,0,1,1,20,1,4,2,15,2,1,5.82
101012,BIZ_BANK,I,18,1,7,1,0,1,4,18,0,4,1,9,3,1,2.11
101045,BIZ_BANK,I,18,0,1,1,1,0,2,6,1,2,1,16,1,1,24.44
101056,FIXED_DEP,G,15,1,2,1,0,1,4,11,2,3,1,13,5,0,32.7
101045,ATM_CDM,F,8,1,7,1,0,1,4,17,1,4,1,10,1,1,11.97
101078,ATM_CDM,F,8,1,11,1,0,1,7,25,4,4,1,10,5,1,28.13
101045,WITHDRAW,A,5,1,1,1,0,1,3,11,2,5,2,14,5,1,10.04
101078,WITHDRAW,A,5,1,2,1,0,1,5,18,5,3,2,16,4,1,35.05
101078,LOAN,B,30,1,1,1,0,1,4,21,11,5,2,16,1,1,78.81
101045,CUST_SVC,E,10,0,7,1,0,1,3,25,3,5,1,10,5,1,32.12
101078,CREDIT_CARD,C,12,0,4,1,0,1,1,3,1,4,2,12,4,0,6.45
101078,CUST_SVC,E,10,1,7,1,0,1,3,9,5,2,1,10,5,1,81.42
101012,INSURANCE,H,20,1,5,1,0,1,5,27,8,5,1,14,1,1,90.0
101078,FIXED_DEP,G,15,1,7,1,0,1,3,18,4,5,1,15,3,1,90.0
101056,ATM_CDM,F,8,1,5,1,0,1,5,31,7,5,1,10,5,1,61.38
101045,CREDIT_CARD,C,12,1,1,1,0,1,1,9,2,3,1,11,3,1,15.82
101078,ATM_CDM,F,8,0,4,1,0,1,1,10,2,3,1,14,1,1,27.36
101033,LOAN,B,30,0,6,1,0,1,4,18,5,6,2,15,3,1,41.12
101045,BIZ_BANK,I,18,1,6,1,0,1,2,13,1,5,1,10,2,1,20.01
101056,BIZ_BANK,I,18,1,1,1,0,1,5,25,7,4,1,9,5,1,90.0
101012,INSURANCE,H,20,1,2,1,0,1,3,18,1,2,1,16,1,1,30.79
101056,INSURANCE,H,20,0,8,0,0,1,4,12,1,4,1,11,4,1,15.35
101012,BIZ_BANK,I,18,1,4,1,0,1,4,33,2,5,1,10,2,1,32.92
101078,DEPOSIT,A,6,1,7,1,0,1,3,12,3,2,1,16,2,1,47.79
101033,LOAN,B,30,0,2,1,0,1,2,17,0,4,1,16,1,1,0.0
101078,CUST_SVC,E,10,1,1,1,0,1,2,16,0,4,1,11,1,1,0.61
101056,DEPOSIT,A,6,1,4,1,0,1,5,16,7,5,2,16,4,1,25.04
101078,ONLINE_SUP,J,12,1,6,1,0,1,4,10,7,2,1,11,5,1,90.0
101045,DEPOSIT,A,6,0,8,1,1,0,6,27,3,5,3,15,1,1,9.35
101045,ONLINE_SUP,J,12,1,3,1,0,1,7,10,3,5,1,9,4,1,23.71
101045,ACC_OPEN,D,25,1,3,1,0,1,1,9,1,5,1,11,4,1,19.42
101033,REMITTANCE,K,10,0,3,1,0,1,3,26,2,4,1,14,2,1,34.76
101078,CREDIT_CARD,C,12,1,4,1,0,1,1,8,0,2,1,13,2,0,1.21
101033,DEPOSIT,A,6,1,7,1,0,1,4,12,4,2,1,16,4,1,29.62
101045,INSURANCE,H,20,0,8,1,1,0,5,13,1,3,1,11,1,1,31.47
101045,ATM_CDM,F,8,0,6,1,1,0,2,9,1,4,1,9,1,1,9.39
101012,CREDIT_CARD,C,12,1,4,1,0,1,2,22,4,4,1,10,3,1,49.16
101056,ATM_CDM,F,8,1,3,1,0,1,4,12,2,4,1,16,4,1,15.1
101033,CREDIT_CARD,C,12,0,5,1,0,1,2,3,2,2,1,12,2,0,34.32
101078,FIXED_DEP,G,15,1,7,1,0,1,4,25,5,4,1,15,1,1,90.0
101033,INSURANCE,H,20,1,8,1,0,1,4,10,7,3,1,16,2,1,90.0
101078,ONLINE_SUP,J,12,1,4,1,0,1,1,14,2,6,1,15,5,1,34.36
101056,LOAN,B,30,1,6,1,0,1,8,29,8,3,1,10,5,1,90.0
101078,CUST_SVC,E,10,1,4,1,0,1,3,11,3,2,1,16,4,1,24.61
101078,WITHDRAW,A,5,1,5,1,0,1,3,12,3,3,1,11,2,1,21.92
101056,REMITTANCE,K,10,0,5,1,0,1,2,10,3,3,1,13,3,0,35.01
101033,FIXED_DEP,G,15,1,2,1,0,1,2,17,1,3,1,15,3,1,20.73
101056,ATM_CDM,F,8,0,2,1,0,1,2,7,2,4,1,14,4,1,13.6
101056,ATM_CDM,F,8,1,8,1,0,1,4,8,3,2,1,16,2,1,69.94
101056,CREDIT_CARD,C,12,0,3,1,0,1,4,9,3,2,1,15,4,1,66.55
101056,REMITTANCE,K,10,1,4,1,0,1,2,18,4,4,1,11,1,1,50.76
101033,ATM_CDM,F,8,1,2,1,0,1,4,25,6,6,1,9,1,1,60.28
101033,CUST_SVC,E,10,1,6,1,0,1,3,11,3,2,1,12,5,0,40.73
101056,ATM_CDM,F,8,0,4,1,0,1,6,28,5,6,1,10,3,1,39.15
101033,LOAN,B,30,0,1,0,0,1,1,2,0,2,1,13,3,0,0.29
101012,ATM_CDM,F,8,1,5,1,0,1,3,23,4,5,1,15,5,1,24.69
101045,DEPOSIT,A,6,1,4,1,0,1,4,13,4,4,1,11,4,1,38.6
101045,CREDIT_CARD,C,12,1,1,1,0,1,2,19,3,5,2,15,2,1,25.93
101033,WITHDRAW,A,5,1,5,1,0,1,3,10,4,3,1,16,5,1,26.52
101045,ACC_OPEN,D,25,1,4,1,0,1,3,8,3,2,1,16,4,1,44.02
101056,LOAN,B,30,0,3,1,1,0,1,25,1,5,2,10,4,1,3.91
101056,ACC_OPEN,D,25,1,6,1,0,1,4,15,6,2,1,15,5,1,87.53
101078,WITHDRAW,A,5,0,7,1,1,0,3,20,1,3,1,10,4,1,7.93
101012,DEPOSIT,A,6,1,8,1,0,1,4,34,12,6,3,9,5,1,51.31
101078,CREDIT_CARD,C,12,0,5,1,1,0,1,8,0,2,1,13,3,0,0.44
101078,CUST_SVC,E,10,0,2,1,0,1,2,21,3,5,2,15,5,1,17.05
101033,ATM_CDM,F,8,1,5,1,0,1,3,10,2,3,1,13,1,0,14.67
101033,CUST_SVC,E,10,0,3,1,1,0,2,11,1,2,1,16,2,1,8.91
101056,WITHDRAW,A,5,0,7,1,0,1,4,24,8,6,3,11,4,1,21.04
101033,ATM_CDM,F,8,1,5,1,0,1,3,3,1,2,1,13,2,0,17.88
101056,CUST_SVC,E,10,1,5,1,0,1,5,33,11,5,2,14,1,1,70.89
101045,DEPOSIT,A,6,1,2,1,0,1,3,17,6,3,1,9,1,1,42.82
101012,ONLINE_SUP,J,12,1,3,1,0,1,7,53,11,6,1,10,1,1,90.0
101033,WITHDRAW,A,5,1,3,1,0,1,6,19,7,3,1,9,5,1,90.0
101012,DEPOSIT,A,6,0,8,1,1,0,6,10,2,3,2,12,5,0,6.12
101033,WITHDRAW,A,5,1,2,1,0,1,3,23,6,4,2,15,1,1,25.02
101078,CREDIT_CARD,C,12,1,1,1,0,1,1,14,0,5,1,13,2,0,0.0
101012,BIZ_BANK,I,18,1,1,1,0,1,5,29,2,5,1,15,4,1,29.12
101045,ACC_OPEN,D,25,0,3,1,1,0,1,14,1,4,1,11,5,1,2.82
101012,DEPOSIT,A,6,1,3,1,0,1,2,6,2,3,1,12,3,0,10.38
101078,CUST_SVC,E,10,1,1,1,0,1,4,23,6,4,1,9,1,1,90.0
101012,INSURANCE,H,20,1,3,1,0,1,2,38,4,5,1,14,1,1,90.0
101045,CUST_SVC,E,10,0,1,1,1,0,4,10,1,2,1,16,2,1,15.33
101056,BIZ_BANK,I,18,1,3,1,0,1,8,23,8,6,1,9,4,1,90.0
101033,CREDIT_CARD,C,12,1,2,1,0,1,2,21,3,6,2,10,4,1,36.83
101033,REMITTANCE,K,10,1,8,1,0,1,5,7,1,3,1,14,3,1,11.05
101012,CUST_SVC,E,10,1,4,1,0,1,2,19,1,4,1,10,3,1,9.81
101078,DEPOSIT,A,6,1,3,1,0,1,3,22,7,6,3,9,3,1,31.3
101056,LOAN,B,30,1,5,1,0,1,1,5,1,2,2,12,5,0,7.33
101078,CUST_SVC,E,10,1,4,1,0,1,4,23,5,3,1,15,4,1,57.8
101012,INSURANCE,H,20,1,5,1,0,1,7,37,13,5,1,15,5,1,90.0
101045,CREDIT_CARD,C,12,0,5,1,0,1,5,14,1,3,1,10,1,1,7.09
101056,LOAN,B,30,1,6,1,0,1,2,15,4,5,2,14,2,1,20.9
101033,CUST_SVC,E,10,1,4,1,0,1,1,4,0,2,1,13,2,0,0.94
101033,INSURANCE,H,20,1,6,1,0,1,5,8,4,2,1,16,5,1,90.0
101033,WITHDRAW,A,5,1,4,1,0,1,3,22,2,5,2,15,1,1,9.07
101078,ACC_OPEN,D,25,1,10,1,0,1,7,16,3,3,1,10,2,1,53.71
101033,LOAN,B,30,1,5,1,0,1,1,3,1,2,1,16,4,1,38.96
101078,ATM_CDM,F,8,1,10,1,0,1,7,18,6,3,1,10,5,1,90.0
101012,CREDIT_CARD,C,12,1,7,1,0,1,6,14,9,3,1,14,3,1,90.0
101012,ACC_OPEN,D,25,1,5,1,0,1,4,12,3,3,1,9,3,1,78.82
101033,DEPOSIT,A,6,0,1,1,1,0,1,4,0,3,1,13,2,0,0.0
101033,WITHDRAW,A,5,0,5,1,0,1,1,13,0,4,3,9,5,1,1.04
101056,WITHDRAW,A,5,0,4,1,1,0,3,19,1,4,2,15,3,1,4.24
101033,ONLINE_SUP,J,12,1,3,1,0,1,3,10,4,4,1,11,4,1,45.89
101012,ONLINE_SUP,J,12,0,4,1,1,0,4,25,2,6,1,14,5,1,32.13
101056,BIZ_BANK,I,18,1,7,1,0,1,6,18,3,3,1,9,5,1,49.11
101056,CREDIT_CARD,C,12,1,4,1,0,1,4,24,4,3,1,10,1,1,53.7
101045,DEPOSIT,A,6,1,4,1,0,1,1,6,2,3,2,16,4,1,7.24
101056,BIZ_BANK,I,18,1,3,1,0,1,5,21,8,5,1,11,5,1,90.0
101045,FIXED_DEP,G,15,1,1,1,0,1,5,20,5,5,1,11,5,1,90.0
101056,ATM_CDM,F,8,1,8,1,0,1,5,27,6,5,1,15,2,1,43.04
101033,ACC_OPEN,D,25,0,7,1,1,0,3,9,0,3,1,14,4,1,0.0
101056,WITHDRAW,A,5,1,4,1,0,1,2,3,2,2,1,13,4,0,11.54
101045,BIZ_BANK,I,18,1,1,1,0,1,2,11,2,4,1,12,3,0,27.16
101045,DEPOSIT,A,6,1,4,1,0,1,2,9,2,3,1,16,1,1,12.85
101045,LOAN,B,30,1,6,1,0,1,3,17,5,5,2,10,5,1,34.68
101056,FIXED_DEP,G,15,0,3,1,1,0,4,10,1,3,1,16,5,1,12.09
101078,LOAN,B,30,1,6,1,0,1,4,11,0,5,2,15,3,1,0.0
101045,INSURANCE,H,20,1,5,1,0,1,1,3,1,2,1,12,5,0,3.74
101078,DEPOSIT,A,6,1,5,1,0,1,1,5,2,3,2,13,5,0,9.0
101012,ATM_CDM,F,8,0,7,1,0,1,3,1,0,4,1,13,4,0,0.0
101056,ACC_OPEN,D,25,1,3,1,0,1,3,1,0,2,1,12,3,0,0.37
101033,ATM_CDM,F,8,0,4,1,1,0,5,19,1,5,1,10,2,1,9.39
101033,DEPOSIT,A,6,1,6,1,0,1,4,20,5,4,2,11,1,1,20.22
101012,ACC_OPEN,D,25,1,8,1,0,1,4,16,4,2,1,15,4,1,90.0
101056,REMITTANCE,K,10,1,4,1,0,1,5,20,6,4,1,11,3,1,78.79
101012,REMITTANCE,K,10,1,7,1,0,1,6,40,4,6,1,9,1,1,74.06
101012,BIZ_BANK,I,18,0,3,0,0,1,4,7,1,2,1,16,1,1,45.46
101012,ACC_OPEN,D,25,1,6,1,0,1,2,25,4,6,1,14,1,1,89.18
101012,INSURANCE,H,20,0,4,1,0,1,4,12,4,2,1,16,5,1,67.58
101012,REMITTANCE,K,10,0,2,1,0,1,7,29,7,3,1,14,1,1,84.36
101012,ACC_OPEN,D,25,0,1,1,1,0,7,5,2,2,1,13,2,0,19.8
101012,LOAN,B,30,0,5,1,0,1,3,20,8,6,2,9,3,1,71.81
101012,LOAN,B,30,1,4,1,0,1,3,19,5,3,1,14,4,1,90.0
101033,ACC_OPEN,D,25,0,2,1,0,1,3,14,2,3,1,14,1,1,23.64
101045,BIZ_BANK,I,18,0,5,1,0,1,1,10,1,3,1,9,2,1,11.48
101056,WITHDRAW,A,5,1,5,1,0,1,3,9,5,3,2,10,4,1,21.04
101045,INSURANCE,H,20,0,3,1,1,0,1,16,3,3,1,10,5,1,2.4
101012,CREDIT_CARD,C,12,1,7,1,0,1,4,34,9,6,2,10,2,1,68.98
101033,DEPOSIT,A,6,1,7,1,0,1,3,11,9,4,2,9,4,1,54.62
101033,LOAN,B,30,1,1,1,0,1,1,16,2,6,2,14,3,1,20.55
101012,CREDIT_CARD,C,12,0,5,1,0,1,1,11,1,2,1,12,1,0,25.71
101056,CUST_SVC,E,10,1,9,1,0,1,7,11,2,2,1,9,2,1,75.33
101045,ATM_CDM,F,8,1,3,1,0,1,3,12,2,3,1,15,3,1,16.76
101078,ONLINE_SUP,J,12,1,5,1,0,1,3,7,3,2,1,10,1,1,60.37
101033,LOAN,B,30,1,1,1,0,1,2,21,2,6,2,11,5,1,29.61
101012,DEPOSIT,A,6,0,3,1,1,0,5,11,1,3,1,16,2,1,4.97
101078,ACC_OPEN,D,25,0,3,1,0,1,4,20,6,5,1,15,1,1,90.0
101033,DEPOSIT,A,6,1,4,1,0,1,1,7,1,3,2,13,5,0,3.73
101078,CUST_SVC,E,10,0,3,1,0,1,2,14,4,5,2,14,3,1,34.36
101012,DEPOSIT,A,6,0,5,0,0,1,4,17,3,3,2,14,5,1,30.81
101045,REMITTANCE,K,10,1,8,1,0,1,4,11,2,4,1,15,3,1,18.44
101012,ATM_CDM,F,8,1,4,1,0,1,2,7,2,2,1,13,2,0,10.25
101078,CREDIT_CARD,C,12,0,4,1,1,0,3,12,2,5,2,9,4,1,11.25
101078,CREDIT_CARD,C,12,1,4,1,0,1,3,13,2,5,1,12,5,0,32.87
101078,ONLINE_SUP,J,12,1,3,1,0,1,1,7,3,2,1,10,3,1,51.69
101056,BIZ_BANK,I,18,1,7,1,0,1,4,21,0,6,1,11,2,1,0.0
101012,FIXED_DEP,G,15,1,7,1,0,1,5,31,8,5,1,9,1,1,90.0
101078,BIZ_BANK,I,18,1,4,1,0,1,3,13,5,5,1,14,3,1,62.5
101056,ATM_CDM,F,8,0,3,1,0,1,1,4,0,2,1,13,4,0,0.0
101078,CUST_SVC,E,10,1,9,1,0,1,5,17,6,5,2,10,5,1,59.78
101078,ATM_CDM,F,8,0,3,1,0,1,1,6,1,3,1,13,2,0,4.85
101078,ACC_OPEN,D,25,0,4,1,0,1,2,5,2,2,1,12,4,0,29.34
101045,CREDIT_CARD,C,12,1,4,1,0,1,1,11,2,3,1,13,5,0,37.49
101056,LOAN,B,30,1,2,1,0,1,1,13,0,3,1,14,5,1,0.12
101078,FIXED_DEP,G,15,0,1,1,0,1,2,8,3,4,1,15,3,1,90.0
101078,ACC_OPEN,D,25,1,7,1,0,1,5,12,5,3,1,10,3,1,86.86
101012,DEPOSIT,A,6,1,1,1,0,1,3,31,10,5,2,15,5,1,52.03
101012,WITHDRAW,A,5,0,9,1,0,1,7,29,0,5,3,15,3,1,0.0
101045,DEPOSIT,A,6,1,5,1,0,1,5,20,11,4,3,14,2,1,44.55
101045,LOAN,B,30,0,5,1,1,0,3,13,1,2,1,16,1,1,44.15
101012,LOAN,B,30,1,12,1,0,1,8,26,9,4,2,10,2,1,90.0
101033,ACC_OPEN,D,25,0,2,1,0,1,1,13,2,3,1,15,1,1,12.04
101033,ATM_CDM,F,8,1,1,1,0,1,6,18,6,4,1,15,3,1,47.48
101045,FIXED_DEP,G,15,0,2,1,1,0,1,14,1,4,1,10,2,1,0.98
101078,CREDIT_CARD,C,12,1,2,1,0,1,2,23,3,3,1,14,5,1,23.75
101045,ONLINE_SUP,J,12,1,8,1,0,1,6,18,3,4,1,11,4,1,36.25
101012,ATM_CDM,F,8,1,4,1,0,1,4,14,3,2,1,11,1,1,40.28
101056,WITHDRAW,A,5,1,4,1,0,1,5,19,10,3,2,15,1,1,45.73
101056,CREDIT_CARD,C,12,1,2,1,0,1,4,27,0,4,1,9,1,1,0.13
101078,WITHDRAW,A,5,0,3,1,0,1,4,11,10,2,2,16,4,1,55.24
101078,CUST_SVC,E,10,1,1,1,0,1,4,19,10,5,2,10,5,1,78.92
101012,DEPOSIT,A,6,1,5,1,0,1,2,18,7,5,2,14,2,1,52.44
101056,WITHDRAW,A,5,1,2,1,0,1,7,14,3,2,1,9,5,1,48.55
101056,ATM_CDM,F,8,0,4,1,0,1,1,3,1,2,1,13,2,0,10.1
101078,BIZ_BANK,I,18,1,5,1,0,1,3,17,7,3,1,11,1,1,90.0
101078,DEPOSIT,A,6,1,4,1,0,1,1,9,1,3,1,12,2,0,36.84
101056,CUST_SVC,E,10,1,7,1,0,1,3,15,4,3,1,14,4,1,42.78
101033,FIXED_DEP,G,15,1,1,1,0,1,2,9,4,2,1,16,2,1,76.11
101056,DEPOSIT,A,6,1,3,1,0,1,6,19,12,3,2,14,4,1,51.87
101033,WITHDRAW,A,5,1,5,1,0,1,6,15,10,2,2,15,5,1,74.27
101012,ACC_OPEN,D,25,1,3,1,0,1,1,17,4,3,1,14,2,1,67.07
101033,ATM_CDM,F,8,0,6,1,0,1,2,24,0,5,1,15,2,1,0.0
101078,REMITTANCE,K,10,1,10,1,0,1,6,21,8,3,1,9,1,1,90.0
101056,BIZ_BANK,I,18,0,1,1,0,1,4,30,5,6,1,10,5,1,79.64
101045,DEPOSIT,A,6,1,4,1,0,1,3,18,5,6,3,9,1,1,16.47
101056,CREDIT_CARD,C,12,1,5,1,0,1,2,9,1,3,1,12,5,0,10.51
101033,ATM_CDM,F,8,0,1,1,0,1,1,6,0,3,1,13,3,0,0.0
101033,FIXED_DEP,G,15,1,4,1,0,1,10,32,11,5,1,15,1,1,90.0
101056,DEPOSIT,A,6,0,4,0,0,1,3,12,4,3,2,14,5,1,19.7
101045,ACC_OPEN,D,25,0,1,0,0,1,1,2,0,2,1,12,4,0,1.03
101045,ACC_OPEN,D,25,0,2,1,0,1,1,5,1,2,1,12,2,0,9.7
101033,DEPOSIT,A,6,1,1,1,0,1,2,9,3,3,2,11,4,1,13.22
101078,DEPOSIT,A,6,1,6,1,0,1,4,9,3,2,1,16,1,1,71.57
101045,ACC_OPEN,D,25,1,3,1,0,1,1,10,1,5,1,10,3,1,11.14
101045,ATM_CDM,F,8,0,6,1,1,0,3,30,2,5,1,10,5,1,16.53
101078,BIZ_BANK,I,18,1,1,1,0,1,6,3,1,4,1,11,3,1,10.46
101078,ACC_OPEN,D,25,0,3,1,0,1,2,9,2,2,1,13,5,0,9.91
101056,ACC_OPEN,D,25,0,7,1,0,1,7,29,11,6,1,11,1,1,90.0
101056,INSURANCE,H,20,1,5,1,0,1,2,14,4,3,1,11,2,1,78.02
101056,CUST_SVC,E,10,1,4,1,0,1,2,13,0,3,1,11,3,1,0.0
101045,INSURANCE,H,20,0,2,1,1,0,1,6,0,3,1,12,3,0,0.0
101078,DEPOSIT,A,6,1,1,1,0,1,2,6,1,2,1,14,1,1,6.3
101056,ATM_CDM,F,8,1,5,1,0,1,5,29,2,5,1,14,5,1,20.52
101033,CUST_SVC,E,10,0,6,1,1,0,6,16,1,3,2,10,4,1,6.81
101056,ATM_CDM,F,8,0,2,1,0,1,4,4,1,2,1,13,3,0,13.21
101056,ONLINE_SUP,J,12,1,2,1,0,1,3,11,3,2,1,14,5,1,43.75
101012,WITHDRAW,A,5,0,5,1,0,1,5,13,1,5,3,11,4,1,2.31
101033,CUST_SVC,E,10,1,7,1,0,1,9,29,8,5,2,15,2,1,63.96
101045,INSURANCE,H,20,1,5,1,0,1,2,2,1,2,1,12,3,0,32.85
101012,BIZ_BANK,I,18,1,6,1,0,1,4,6,3,2,1,12,1,0,50.24
101012,CREDIT_CARD,C,12,1,1,1,0,1,3,13,2,3,1,15,3,1,14.38
101056,LOAN,B,30,1,3,1,0,1,2,12,1,2,1,16,2,1,14.69
101056,CUST_SVC,E,10,1,2,1,0,1,5,17,8,3,1,15,4,1,79.74
101033,ACC_OPEN,D,25,1,4,1,0,1,1,15,0,5,1,9,4,1,0.95
101078,ATM_CDM,F,8,0,4,0,0,1,4,4,1,3,1,16,3,1,15.02
101012,ATM_CDM,F,8,1,2,1,0,1,4,5,0,2,1,15,5,1,0.15
101078,REMITTANCE,K,10,0,3,1,0,1,2,11,2,3,1,10,2,1,31.02
101078,INSURANCE,H,20,0,3,1,1,0,1,8,3,3,1,11,2,1,1.53
101012,ACC_OPEN,D,25,1,6,1,0,1,3,29,6,5,1,11,1,1,90.0
101078,BIZ_BANK,I,18,1,5,1,0,1,1,7,2,3,1,10,2,1,13.2
101056,CUST_SVC,E,10,1,2,1,0,1,6,9,7,3,2,11,3,1,46.3
101045,ATM_CDM,F,8,0,6,1,0,1,5,10,5,6,1,15,3,1,43.13
101012,ONLINE_SUP,J,12,1,8,1,0,1,7,31,8,3,1,14,2,1,90.0
101056,FIXED_DEP,G,15,0,5,1,0,1,2,8,1,2,1,10,1,1,15.71
101012,DEPOSIT,A,6,0,5,1,0,1,1,15,2,4,2,14,2,1,10.62
101033,ACC_OPEN,D,25,1,8,1,0,1,4,22,9,4,1,9,4,1,90.0
101033,CUST_SVC,E,10,0,3,0,0,1,5,15,1,2,1,9,2,1,7.41
101033,DEPOSIT,A,6,1,9,1,0,1,6,20,7,3,2,15,5,1,24.47
101056,LOAN,B,30,1,3,1,0,1,3,11,8,4,2,10,2,1,72.94
101056,CREDIT_CARD,C,12,1,1,1,0,1,2,7,4,3,1,13,3,0,55.48
101056,FIXED_DEP,G,15,1,7,1,0,1,6,19,3,4,1,15,5,1,90.0
101056,CUST_SVC,E,10,1,1,1,0,1,1,10,2,3,1,13,4,0,38.98
101078,CREDIT_CARD,C,12,0,9,1,0,1,8,7,1,2,1,16,1,1,13.66
101056,DEPOSIT,A,6,0,3,1,0,1,1,15,5,2,2,10,5,1,30.32
101056,REMITTANCE,K,10,0,3,1,1,0,5,11,1,4,1,13,2,0,8.08
101045,LOAN,B,30,0,2,1,0,1,1,23,0,6,2,10,5,1,2.11
101033,FIXED_DEP,G,15,1,5,1,0,1,2,16,1,5,1,14,2,1,7.91
101078,CUST_SVC,E,10,1,9,1,0,1,5,15,0,3,1,15,2,1,0.6
101056,BIZ_BANK,I,18,0,5,0,0,1,2,7,2,2,1,16,2,1,57.25
101078,DEPOSIT,A,6,0,4,1,1,0,4,15,2,4,2,11,4,1,24.86
101045,BIZ_BANK,I,18,1,4,1,0,1,3,14,2,3,1,9,4,1,43.92
101033,BIZ_BANK,I,18,0,4,1,1,0,1,4,1,2,1,13,1,0,0.82
101045,CUST_SVC,E,10,1,3,1,0,1,1,4,1,3,1,9,4,1,10.16
101033,DEPOSIT,A,6,1,2,1,0,1,3,9,2,2,1,16,5,1,49.57
101012,ONLINE_SUP,J,12,0,1,1,1,0,1,28,0,5,1,11,3,1,0.0
101033,ATM_CDM,F,8,1,4,1,0,1,1,16,2,3,1,14,5,1,31.21
101045,INSURANCE,H,20,0,5,1,0,1,2,8,2,2,1,14,3,1,42.32
101045,LOAN,B,30,1,1,1,0,1,1,8,0,2,2,11,3,1,0.2
101056,DEPOSIT,A,6,1,9,1,0,1,6,10,7,2,1,14,1,1,90.0
101045,ACC_OPEN,D,25,1,3,1,0,1,4,12,5,4,1,9,5,1,90.0
101045,ATM_CDM,F,8,1,1,1,0,1,3,8,1,5,1,15,3,1,8.21
101056,CUST_SVC,E,10,1,1,1,0,1,2,7,1,4,1,13,4,0,8.08
101078,ATM_CDM,F,8,1,2,1,0,1,6,18,1,3,1,16,3,1,8.02
101033,ONLINE_SUP,J,12,0,5,1,1,0,2,12,3,2,1,10,5,1,76.21
101078,CREDIT_CARD,C,12,1,4,1,0,1,4,25,9,3,1,15,1,1,90.0
101033,CUST_SVC,E,10,0,8,1,1,0,4,7,1,2,1,13,2,0,12.88
101033,INSURANCE,H,20,1,6,1,0,1,2,7,5,2,1,14,3,1,79.61
101056,LOAN,B,30,0,4,1,1,0,3,23,3,5,2,14,2,1,43.81
101056,REMITTANCE,K,10,1,4,1,0,1,4,15,5,2,1,16,1,1,52.93
101056,ONLINE_SUP,J,12,1,1,1,0,1,2,25,4,4,1,16,5,1,77.85
101056,ACC_OPEN,D,25,1,4,1,0,1,1,4,1,3,1,12,5,0,19.23
101012,ATM_CDM,F,8,1,4,1,0,1,2,12,4,2,1,14,3,1,37.83
101012,DEPOSIT,A,6,0,2,1,0,1,7,40,0,5,3,15,5,1,0.0
101078,LOAN,B,30,1,2,1,0,1,2,7,0,2,1,12,5,0,0.99
101012,DEPOSIT,A,6,1,9,1,0,1,7,20,4,2,1,16,1,1,62.28
101045,ONLINE_SUP,J,12,1,4,1,0,1,4,23,10,3,1,14,1,1,90.0
101012,LOAN,B,30,1,4,1,0,1,4,13,4,2,1,11,5,1,87.69
101012,CREDIT_CARD,C,12,0,4,1,0,1,5,19,3,3,1,10,2,1,27.07
101045,LOAN,B,30,1,5,1,0,1,5,12,3,3,1,11,4,1,90.0
101056,WITHDRAW,A,5,0,1,0,0,1,4,10,6,4,3,10,3,1,26.1
101056,REMITTANCE,K,10,0,7,1,1,0,6,16,3,3,1,15,3,1,38.94
101045,DEPOSIT,A,6,0,6,1,1,0,4,14,0,5,3,10,5,1,0.3
